CustomerID,Age,Income,SpendingScore,Gender,EducationLevel,FamilySize,MaritalStatus,TotalSpend,AvgOrderValue,Frequency,Recency,Tenure,WebVisitsPerMonth,Wines,Fruits,Meat,Fish,Sweets,Gold,WebPurchases,CatalogPurchases,StorePurchases,DealsPurchased,CampaignsAccepted,Complains,_TrueSegment
1508,26,83490,77,1,4,4,1,1714,79.07,19,3,3,7,541,24,439,10,23,122,8,5,10,2,3,0,High-Value Trendsetters
1509,37,30631,24,0,5,2,1,431,89.28,4,102,9,1,15,48,20,9,2,0,0,1,3,1,0,0,Conservative Minimizers
1510,41,92141,12,0,4,2,0,321,50.95,6,78,8,3,378,7,462,0,2,66,1,1,1,3,3,0,Affluent Conservatives
1511,24,24932,78,1,3,4,1,1562,139.26,24,22,3,9,79,39,31,19,39,5,10,6,8,1,0,0,Budget-Conscious Explorers
1512,24,24847,74,1,5,1,0,1543,83.25,15,21,2,10,67,0,25,4,24,13,4,5,8,0,0,0,Budget-Conscious Explorers
1513,46,96429,19,0,3,2,1,289,32.04,7,47,10,4,350,3,284,4,4,69,3,1,2,2,3,0,Affluent Conservatives
1514,43,81151,11,0,3,3,0,326,67.24,5,60,12,2,426,1,384,9,9,73,2,1,4,3,2,0,Affluent Conservatives
1515,25,30684,96,1,5,3,0,1478,71.9,9,0,3,5,109,15,50,31,11,10,5,3,5,1,0,0,Budget-Conscious Explorers
1516,31,30388,73,1,2,3,1,1591,64.87,20,22,0,16,43,144,19,130,4,0,6,5,13,2,0,0,Budget-Conscious Explorers
1517,36,96058,71,1,3,1,1,1593,66.1,21,2,2,7,621,42,327,19,3,29,4,4,15,1,1,0,High-Value Trendsetters
1518,43,87936,14,0,5,6,0,417,67.76,8,61,10,2,363,5,361,10,14,80,2,0,2,2,0,0,Affluent Conservatives
1519,22,27070,70,0,2,2,0,1612,81.52,23,8,3,8,57,53,0,89,16,16,6,0,9,3,0,0,Budget-Conscious Explorers
1520,35,84332,85,1,5,1,0,1739,65.56,26,13,5,8,530,24,454,27,8,76,10,3,9,3,0,0,High-Value Trendsetters
1521,34,97506,82,1,2,1,0,1635,97.8,22,12,5,8,663,94,415,150,1,59,5,2,11,1,3,0,High-Value Trendsetters
1522,29,34030,80,0,2,1,1,1562,113.88,27,18,1,14,64,82,23,69,2,13,4,4,4,1,0,0,Budget-Conscious Explorers
1523,28,24167,88,1,2,1,0,1731,84.55,12,21,0,13,74,59,4,24,50,17,4,4,6,3,0,0,Budget-Conscious Explorers
1524,21,21965,84,1,3,3,1,1623,79.04,19,20,1,7,59,45,11,24,28,11,3,3,8,1,1,0,Budget-Conscious Explorers
1525,31,68000,82,1,3,3,1,1506,91.22,22,22,6,9,516,67,372,31,17,116,8,4,5,1,4,0,High-Value Trendsetters
1526,34,78725,90,1,3,1,0,1683,63.49,16,8,4,10,456,19,423,93,41,69,8,5,8,0,4,0,High-Value Trendsetters
1527,36,65966,74,1,4,3,1,1658,64.33,28,10,5,8,526,68,322,15,19,137,8,4,15,1,3,0,High-Value Trendsetters
1528,49,86288,16,1,4,3,0,397,163.79,8,50,8,4,401,7,305,3,10,91,1,2,3,0,1,1,Affluent Conservatives
1529,27,92626,86,0,3,2,1,1630,56.24,21,2,4,5,372,109,381,23,7,41,8,2,8,2,5,0,High-Value Trendsetters
1530,42,83394,18,0,3,3,1,429,167.19,7,70,11,2,356,3,256,4,12,95,2,1,4,2,1,0,Affluent Conservatives
1531,33,78416,13,1,3,2,1,411,70.55,6,40,10,2,483,4,301,3,23,71,5,0,2,2,2,0,Affluent Conservatives
1532,33,84627,79,0,4,1,1,1573,78.91,21,13,1,5,583,38,384,46,27,121,8,0,12,2,2,0,High-Value Trendsetters
1533,34,86007,19,1,2,1,1,320,41.23,5,84,9,3,338,7,150,0,4,69,1,1,2,1,1,0,Affluent Conservatives
1534,40,80158,81,1,2,3,0,1684,74.62,25,23,2,10,520,7,121,8,7,100,8,2,9,1,5,0,High-Value Trendsetters
1535,48,19644,30,0,3,2,1,446,101.12,2,102,12,2,26,0,21,3,0,0,0,1,0,4,1,1,Conservative Minimizers
1536,44,82435,85,1,3,2,1,1520,72.09,27,3,4,10,672,113,574,9,3,88,3,4,14,2,1,0,High-Value Trendsetters
1537,36,22244,27,1,3,1,0,395,388.4,3,49,5,2,10,29,32,24,1,5,1,0,3,3,0,0,Conservative Minimizers
1538,41,107642,21,1,4,1,1,379,153.69,6,69,10,2,406,10,210,2,1,40,3,0,2,5,2,0,Affluent Conservatives
1539,33,80776,83,0,4,2,1,1575,80.21,23,22,8,6,765,6,413,92,60,108,14,2,11,4,3,0,High-Value Trendsetters
1540,35,73347,88,0,5,1,1,1529,80.51,27,9,5,8,427,32,404,20,24,88,11,4,8,1,2,0,High-Value Trendsetters
1541,35,92440,89,1,2,2,0,1769,102.15,27,8,6,9,625,21,321,15,68,23,8,3,11,1,2,0,High-Value Trendsetters
1542,37,15126,23,1,3,1,1,379,88.05,4,110,6,1,31,15,9,16,5,3,1,0,3,2,1,0,Conservative Minimizers
1543,19,30147,87,1,3,1,0,1637,75.82,25,26,2,8,50,129,40,47,14,17,6,4,9,0,0,0,Budget-Conscious Explorers
1544,22,16958,84,1,3,2,1,1524,86.31,15,25,2,10,25,29,0,3,29,3,8,2,12,3,0,0,Budget-Conscious Explorers
1545,39,93703,11,0,5,3,1,361,40.04,4,74,4,1,518,31,374,9,0,70,4,0,2,2,2,0,Affluent Conservatives
1546,21,24627,79,1,3,1,1,1613,73.89,13,27,1,16,44,7,25,38,6,11,7,4,10,1,0,0,Budget-Conscious Explorers
1547,30,19461,72,1,1,3,1,1459,103.92,14,20,2,7,79,137,4,12,26,10,3,3,12,3,2,0,Budget-Conscious Explorers
1548,24,81815,80,0,3,2,0,1684,114.59,17,7,4,12,633,110,345,49,14,97,5,4,8,2,1,0,High-Value Trendsetters
1549,41,39177,22,1,3,4,1,387,50.89,5,104,5,3,1,19,36,8,14,2,0,0,3,2,0,0,Conservative Minimizers
1550,34,89141,79,0,3,3,1,1561,61.73,21,12,5,12,602,47,505,72,29,139,12,3,15,3,4,0,High-Value Trendsetters
1551,43,96300,15,0,4,2,1,345,59.34,8,93,10,4,392,2,302,6,4,80,1,1,3,0,0,0,Affluent Conservatives
1552,30,96260,84,0,3,2,1,1726,77.84,19,10,4,6,568,22,380,25,10,99,7,4,12,2,4,0,High-Value Trendsetters
1553,36,86113,86,1,5,1,1,1616,83.2,29,10,2,10,636,62,404,9,20,75,9,4,6,2,2,0,High-Value Trendsetters
1554,18,21247,83,1,5,2,0,1664,93.79,21,3,0,12,23,33,28,64,63,14,5,5,12,1,0,0,Budget-Conscious Explorers
1555,28,102489,83,1,3,1,0,1725,78.89,15,22,7,11,570,66,484,1,14,57,10,4,11,1,3,0,High-Value Trendsetters
1556,28,80899,84,1,5,1,1,1583,75.14,24,17,3,9,513,80,561,32,22,77,8,7,7,1,3,0,High-Value Trendsetters
1557,35,24572,16,0,3,1,0,307,89.58,1,87,1,1,3,37,43,21,11,3,1,1,2,2,1,0,Conservative Minimizers
1558,39,100556,84,0,3,3,0,1660,57.18,15,17,3,11,432,28,562,66,32,127,8,6,11,0,4,0,High-Value Trendsetters
1559,34,18327,30,1,2,1,1,376,376.0,2,67,5,2,3,28,31,8,12,3,0,0,1,1,0,0,Conservative Minimizers
1560,43,79718,18,0,4,3,0,278,30.85,6,77,10,4,581,3,278,12,5,81,1,0,0,4,1,0,Affluent Conservatives
1561,38,79935,21,1,3,4,1,326,39.33,7,46,5,3,540,78,259,11,0,73,0,1,2,1,3,0,Affluent Conservatives
1562,24,25495,80,0,3,4,0,1631,126.1,11,0,3,15,91,124,43,52,3,18,8,6,10,2,0,0,Budget-Conscious Explorers
1563,24,16616,75,1,2,2,1,1612,83.05,17,13,3,13,61,1,49,34,11,11,3,0,11,0,1,0,Budget-Conscious Explorers
1564,52,32836,22,0,4,1,0,365,365.0,1,105,9,1,30,0,29,3,10,0,0,0,0,2,1,0,Conservative Minimizers
1565,36,90857,71,0,4,3,0,1649,60.47,26,16,4,9,723,7,555,9,8,123,3,1,9,1,4,0,High-Value Trendsetters
1566,21,88217,91,0,3,4,1,1598,76.94,22,10,5,9,457,45,432,41,65,36,5,3,12,3,2,0,High-Value Trendsetters
1567,50,24594,16,0,3,2,0,309,65.71,8,80,7,2,22,0,53,8,5,3,1,1,1,5,0,0,Conservative Minimizers
1568,39,74460,17,0,4,4,0,295,36.38,6,52,10,2,486,21,294,2,7,45,5,0,3,0,3,0,Affluent Conservatives
1569,18,23659,72,0,5,1,0,1488,69.02,15,9,2,8,39,47,51,15,10,11,6,3,6,0,2,0,Budget-Conscious Explorers
1570,30,87484,71,1,4,1,1,1480,66.75,23,16,5,9,657,65,414,8,27,81,6,0,8,1,2,0,High-Value Trendsetters
1571,48,32812,23,1,3,4,1,433,130.61,2,65,8,2,11,9,26,2,12,0,2,0,5,0,0,0,Conservative Minimizers
1572,44,23035,22,1,4,2,0,463,60.96,5,81,3,2,20,5,26,18,6,2,1,1,2,2,1,0,Conservative Minimizers
1573,36,78161,80,0,4,2,1,1710,75.81,22,5,1,8,792,78,362,13,6,75,5,4,9,1,3,0,High-Value Trendsetters
1574,45,81676,22,1,3,2,1,400,49.78,4,75,9,2,488,36,150,4,12,107,1,0,4,2,2,0,Affluent Conservatives
1575,38,77763,26,0,3,2,0,375,63.36,7,60,11,3,313,13,213,10,8,86,5,1,3,3,2,0,Affluent Conservatives
1576,35,102025,74,1,4,2,0,1619,75.46,21,7,5,7,839,70,511,8,39,69,3,3,12,3,4,0,High-Value Trendsetters
1577,47,25527,17,0,4,2,0,477,142.3,3,55,11,1,16,1,5,17,0,3,2,0,5,4,0,0,Conservative Minimizers
1578,45,15949,16,0,4,1,0,454,110.46,5,87,5,2,13,7,21,20,1,3,2,0,1,7,1,0,Conservative Minimizers
1579,52,36893,24,0,3,3,1,400,138.77,2,63,7,3,17,35,14,11,2,4,0,1,3,2,0,0,Conservative Minimizers
1580,38,24275,12,0,2,3,1,460,62.42,1,75,8,1,11,52,22,4,1,6,2,0,2,4,0,0,Conservative Minimizers
1581,37,80211,89,0,2,3,0,1679,100.57,30,13,6,7,721,51,559,18,10,83,5,3,6,0,4,0,High-Value Trendsetters
1582,56,18505,28,1,3,6,1,376,140.83,3,97,15,2,12,24,24,3,1,1,0,0,2,0,1,1,Conservative Minimizers
1583,20,32862,72,0,4,3,1,1596,87.32,12,19,2,8,29,1,44,51,6,14,8,3,9,1,0,0,Budget-Conscious Explorers
1584,34,79221,76,1,4,4,1,1685,82.13,29,22,7,11,316,60,502,28,23,130,6,4,9,3,4,0,High-Value Trendsetters
1585,44,80169,9,1,3,2,1,331,57.16,6,71,8,3,442,2,438,23,10,135,1,2,5,0,3,0,Affluent Conservatives
1586,25,25947,73,1,3,1,0,1567,52.94,14,25,3,15,62,30,5,38,39,10,9,2,8,2,1,0,Budget-Conscious Explorers
1587,20,26942,77,1,1,3,1,1670,97.6,7,0,3,13,61,17,66,32,0,11,10,2,9,3,1,0,Budget-Conscious Explorers
1588,35,87143,16,1,4,3,0,286,105.58,8,45,9,2,403,11,217,25,1,85,2,0,1,2,3,0,Affluent Conservatives
1589,29,18554,77,1,4,3,1,1524,66.94,23,2,3,8,42,13,15,45,70,2,9,2,5,3,1,0,Budget-Conscious Explorers
1590,21,28208,72,1,2,6,0,1516,83.39,17,38,0,8,69,58,38,35,1,12,4,2,9,3,0,0,Budget-Conscious Explorers
1591,38,18538,12,0,1,3,0,383,126.73,7,62,11,0,25,11,22,0,18,3,3,0,4,2,1,0,Conservative Minimizers
1592,33,106118,93,0,1,1,1,1698,78.74,14,9,2,13,768,3,463,11,11,134,9,3,7,2,0,0,High-Value Trendsetters
1593,24,24142,82,0,3,2,0,1593,111.65,13,24,1,9,115,200,44,90,16,8,9,4,9,3,0,0,Budget-Conscious Explorers
1594,25,63049,78,1,2,1,0,1620,71.21,23,2,5,7,744,35,468,72,4,67,11,5,6,1,2,0,High-Value Trendsetters
1595,48,26647,23,0,4,1,1,453,143.35,8,55,7,3,23,15,28,3,9,2,2,1,1,1,0,0,Conservative Minimizers
1596,24,34904,77,0,4,2,1,1508,47.68,22,20,4,11,48,88,20,66,2,10,7,2,10,5,0,0,Budget-Conscious Explorers
1597,34,31228,16,0,5,2,0,526,91.07,3,112,11,0,21,5,27,4,4,4,0,0,1,3,0,0,Conservative Minimizers
1598,19,19792,89,1,4,6,1,1473,114.62,13,27,2,11,61,89,21,85,1,23,7,4,7,4,1,0,Budget-Conscious Explorers
1599,34,78386,79,1,4,3,0,1673,136.2,20,12,6,9,758,31,387,45,19,116,6,3,8,3,1,0,High-Value Trendsetters
1600,47,18335,22,0,4,4,0,422,62.07,5,108,7,1,12,9,21,12,12,4,0,0,5,2,0,0,Conservative Minimizers
1601,34,93946,8,1,3,4,0,322,52.38,5,60,8,3,408,79,369,12,11,92,3,0,4,4,2,0,Affluent Conservatives
1602,30,93631,74,1,5,2,1,1613,74.36,14,12,3,9,731,78,396,44,11,65,8,3,12,0,3,0,High-Value Trendsetters
1603,45,27036,5,1,3,3,0,500,84.57,4,86,2,2,8,18,1,7,12,5,5,0,3,2,0,0,Conservative Minimizers
1604,48,88851,11,0,3,1,0,410,49.94,5,64,11,2,462,15,304,4,3,61,1,0,2,3,2,0,Affluent Conservatives
1605,35,92913,9,0,3,3,0,367,102.41,7,54,10,2,186,8,279,2,3,86,5,1,4,3,0,0,Affluent Conservatives
1606,40,18522,25,0,3,1,0,392,70.04,3,82,13,2,0,15,38,13,0,2,4,1,3,2,0,0,Conservative Minimizers
1607,33,89790,16,1,3,4,0,405,92.25,1,87,10,4,366,42,251,14,10,132,2,1,2,2,2,0,Affluent Conservatives
1608,49,12000,12,1,3,2,0,520,70.7,4,96,2,1,7,27,23,9,10,4,1,1,2,2,1,0,Conservative Minimizers
1609,18,30106,82,0,4,2,1,1491,76.86,17,30,1,11,80,64,77,42,50,4,3,2,9,4,0,0,Budget-Conscious Explorers
1610,46,96732,29,0,1,3,0,333,56.15,3,61,8,2,241,36,244,0,16,94,3,1,2,3,1,0,Affluent Conservatives
1611,30,90490,19,0,5,1,1,346,59.33,9,46,7,2,365,12,280,12,0,76,2,0,2,1,2,0,Affluent Conservatives
1612,30,83470,85,0,4,1,1,1628,73.16,23,3,2,9,497,1,426,3,22,89,5,1,3,3,5,0,High-Value Trendsetters
1613,25,23370,71,0,3,1,0,1532,64.89,22,14,2,9,73,38,39,13,28,2,11,3,7,3,1,0,Budget-Conscious Explorers
1614,25,26869,81,1,1,1,1,1505,104.67,14,34,0,10,36,32,56,70,22,11,5,5,8,2,1,0,Budget-Conscious Explorers
1615,38,80718,76,1,2,4,0,1580,83.48,26,13,1,7,612,97,527,7,5,141,5,5,11,0,2,0,High-Value Trendsetters
1616,56,24715,20,0,3,2,0,404,73.07,3,49,9,1,20,44,0,7,4,4,1,0,1,3,0,0,Conservative Minimizers
1617,45,20917,14,0,4,1,1,348,348.0,4,64,4,1,10,5,20,4,1,2,2,0,0,3,1,0,Conservative Minimizers
1618,39,85595,88,1,4,2,0,1648,78.91,22,17,7,5,729,4,429,42,53,79,8,1,6,2,3,0,High-Value Trendsetters
1619,48,23645,9,0,1,3,1,438,438.0,4,64,4,0,25,9,17,5,2,0,5,0,6,1,0,0,Conservative Minimizers
1620,37,80347,98,0,5,1,1,1674,68.17,27,7,8,12,684,78,420,44,14,126,7,4,15,3,1,0,High-Value Trendsetters
1621,45,17917,18,0,5,1,0,365,69.83,6,88,5,1,24,7,0,8,1,2,0,1,2,2,0,0,Conservative Minimizers
1622,34,30519,90,0,5,2,0,1453,73.35,22,9,1,9,42,12,58,65,29,7,7,2,5,1,0,0,Budget-Conscious Explorers
1623,20,23518,79,1,3,3,1,1532,118.23,24,9,2,11,51,146,26,38,8,9,15,1,9,0,1,0,Budget-Conscious Explorers
1624,23,32237,79,1,4,1,0,1575,182.81,22,29,1,14,37,6,12,70,32,9,9,4,5,1,0,1,Budget-Conscious Explorers
1625,20,34763,75,1,2,2,0,1647,83.52,12,18,2,12,61,9,48,3,11,7,2,3,11,1,1,0,Budget-Conscious Explorers
1626,55,25569,28,0,4,4,1,397,129.22,6,90,6,2,17,10,34,13,0,5,1,1,1,2,0,0,Conservative Minimizers
1627,22,23076,86,1,4,1,1,1482,130.17,11,21,1,12,80,78,32,40,5,17,6,6,5,3,1,0,Budget-Conscious Explorers
1628,41,32140,16,1,5,1,1,374,109.0,9,79,7,2,24,8,10,12,9,6,1,0,3,2,0,0,Conservative Minimizers
1629,36,93569,67,1,3,3,1,1639,59.75,22,9,7,12,788,0,378,149,11,29,10,2,16,2,2,0,High-Value Trendsetters
1630,58,24420,18,0,4,2,1,439,128.58,1,64,8,1,23,0,13,10,3,4,0,3,1,2,0,0,Conservative Minimizers
1631,36,94055,28,1,3,1,1,332,64.03,7,67,8,3,481,11,175,4,0,60,3,0,0,0,2,0,Affluent Conservatives
1632,40,78273,92,0,3,6,1,1621,90.83,18,3,3,8,690,200,368,3,37,124,9,5,13,1,1,0,High-Value Trendsetters
1633,24,22251,75,1,3,2,1,1607,80.55,14,22,2,9,113,15,62,39,63,7,7,3,11,0,1,0,Budget-Conscious Explorers
1634,37,76308,78,0,4,1,0,1611,92.16,17,14,5,8,724,45,364,9,42,145,7,3,12,2,2,0,High-Value Trendsetters
1635,40,23139,16,1,3,2,0,421,105.06,1,87,5,0,1,29,16,0,0,4,2,1,4,0,1,0,Conservative Minimizers
1636,35,76365,69,1,3,2,1,1731,83.08,20,11,3,3,469,77,408,7,7,57,6,2,7,2,4,0,High-Value Trendsetters
1637,37,75900,82,1,5,3,0,1621,87.77,17,26,7,10,812,66,565,119,21,83,14,4,9,1,4,0,High-Value Trendsetters
1638,37,91831,20,1,3,1,0,358,50.24,3,39,7,2,639,2,77,0,2,64,1,2,2,2,1,0,Affluent Conservatives
1639,50,24159,19,0,3,3,0,359,173.97,3,80,10,1,5,28,29,3,8,5,1,0,3,4,0,0,Conservative Minimizers
1640,53,28573,22,1,2,1,1,423,341.55,5,51,9,3,15,6,13,13,4,3,1,1,3,3,0,0,Conservative Minimizers
1641,33,84435,92,0,5,4,1,1688,81.41,23,3,5,12,617,14,395,4,23,78,11,5,9,5,2,0,High-Value Trendsetters
1642,22,32587,67,0,4,4,0,1510,43.82,21,25,4,11,64,39,25,95,3,16,9,1,11,0,1,0,Budget-Conscious Explorers
1643,19,34821,90,0,5,2,1,1509,84.51,20,23,2,11,42,15,17,32,0,7,5,5,4,1,0,0,Budget-Conscious Explorers
1644,48,32371,12,0,2,2,1,380,70.13,2,41,11,1,17,21,16,9,10,3,2,0,5,1,0,0,Conservative Minimizers
1645,37,99532,17,0,3,1,1,416,42.94,7,50,7,2,393,4,306,12,0,97,3,1,4,3,1,0,Affluent Conservatives
1646,25,27691,97,0,3,1,0,1631,76.0,12,30,2,7,78,85,42,3,21,11,6,0,10,3,0,0,Budget-Conscious Explorers
1647,18,22456,68,1,5,4,0,1382,85.12,16,16,3,11,31,4,29,24,23,10,7,3,9,4,0,0,Budget-Conscious Explorers
1648,40,97644,84,1,5,2,1,1597,71.23,22,17,3,7,579,82,445,6,6,96,11,4,14,2,2,0,High-Value Trendsetters
1649,50,42101,27,1,2,2,0,409,92.75,5,102,3,0,7,2,40,0,5,1,2,1,1,2,0,0,Conservative Minimizers
1650,22,30963,80,0,5,1,1,1678,84.49,21,32,1,12,79,6,28,6,17,13,9,2,10,2,0,0,Budget-Conscious Explorers
1651,45,81109,4,0,4,3,0,380,56.22,7,60,6,3,207,13,252,4,0,80,1,1,2,2,0,0,Affluent Conservatives
1652,44,84178,7,0,3,4,0,304,32.9,5,51,9,3,361,3,353,10,0,94,4,0,4,2,4,1,Affluent Conservatives
1653,42,91059,23,0,4,2,1,220,23.89,4,81,6,4,333,13,292,2,1,76,0,0,2,1,1,0,Affluent Conservatives
1654,31,33227,15,1,4,3,1,426,97.41,6,77,9,2,15,5,5,5,12,2,0,1,0,1,1,0,Conservative Minimizers
1655,45,87565,19,0,3,2,0,315,66.61,4,23,9,2,365,7,411,5,7,164,0,0,3,2,1,0,Affluent Conservatives
1656,53,17363,28,0,3,2,0,355,85.21,3,72,8,1,0,3,28,10,0,1,4,0,2,1,1,0,Conservative Minimizers
1657,23,29476,76,0,2,2,1,1652,233.83,21,21,1,16,76,95,45,17,46,0,5,1,11,2,1,0,Budget-Conscious Explorers
1658,48,25116,14,1,4,2,0,348,96.37,2,73,7,1,15,7,16,20,9,0,0,1,4,2,0,0,Conservative Minimizers
1659,39,83889,21,0,3,2,1,292,32.31,7,49,12,2,379,20,260,4,25,83,5,0,2,1,2,0,Affluent Conservatives
1660,25,24794,69,1,3,1,1,1496,160.97,9,39,2,12,51,23,66,13,19,14,6,0,8,1,1,0,Budget-Conscious Explorers
1661,47,26766,16,0,4,2,0,395,83.68,2,73,7,2,7,18,10,8,0,1,1,1,4,0,0,0,Conservative Minimizers
1662,26,33957,84,0,3,2,1,1529,74.38,16,14,2,8,29,38,42,16,52,0,10,3,8,1,0,0,Budget-Conscious Explorers
1663,23,79916,67,1,2,1,0,1563,78.38,25,11,3,11,667,11,323,77,5,85,4,3,13,2,3,0,High-Value Trendsetters
1664,48,92927,20,0,4,3,0,346,43.51,6,35,10,3,414,27,217,10,1,87,2,0,3,3,1,0,Affluent Conservatives
1665,24,28268,82,1,3,1,0,1504,66.34,10,21,2,11,63,124,28,98,6,10,11,5,2,1,1,0,Budget-Conscious Explorers
1666,37,91010,100,1,3,3,0,1692,114.28,22,11,4,9,437,37,378,38,18,119,7,2,18,1,3,0,High-Value Trendsetters
1667,48,27521,15,1,3,3,1,301,68.24,2,77,6,4,5,1,35,12,3,3,1,2,3,1,1,0,Conservative Minimizers
1668,30,84672,87,1,2,5,1,1601,66.66,25,9,8,11,586,81,437,77,12,99,8,3,14,2,2,0,High-Value Trendsetters
1669,39,18065,16,1,3,3,1,392,86.69,2,55,6,3,28,0,7,25,10,4,2,0,4,1,0,0,Conservative Minimizers
1670,55,17758,27,0,3,2,0,344,79.07,4,99,6,3,28,5,25,3,16,3,0,1,3,1,0,0,Conservative Minimizers
1671,30,92020,77,0,3,2,1,1614,107.18,16,11,3,9,520,13,568,28,40,109,8,5,3,2,3,0,High-Value Trendsetters
1672,43,96646,17,1,5,2,1,306,86.01,7,47,7,3,499,2,308,6,9,109,5,2,0,4,1,0,Affluent Conservatives
1673,52,21944,12,0,4,4,0,335,89.51,4,43,5,1,16,14,4,19,6,7,1,0,4,5,0,0,Conservative Minimizers
1674,22,82365,17,1,4,3,0,354,137.01,7,59,12,4,273,15,394,0,7,83,2,0,1,3,1,0,Affluent Conservatives
1675,52,21071,18,1,4,1,0,446,73.57,3,79,8,1,5,0,18,5,32,2,1,0,2,4,0,0,Conservative Minimizers
1676,24,22088,57,0,5,1,0,1500,124.01,12,18,1,13,54,156,65,29,10,12,7,1,8,0,1,0,Budget-Conscious Explorers
1677,28,26391,92,1,4,1,0,1541,59.96,10,7,1,10,27,200,50,26,6,10,4,2,11,4,1,0,Budget-Conscious Explorers
1678,43,88572,16,0,5,1,0,287,50.59,8,55,9,4,322,10,264,3,0,132,2,0,2,2,1,0,Affluent Conservatives
1679,32,97896,74,1,5,4,1,1707,62.65,23,12,3,10,882,81,567,22,33,48,3,3,16,5,2,0,High-Value Trendsetters
1680,28,92180,83,0,1,3,1,1694,50.74,18,10,1,7,532,21,417,34,0,55,6,7,13,2,3,0,High-Value Trendsetters
1681,54,21348,24,0,5,6,0,475,86.73,4,105,6,1,11,15,19,7,2,0,1,1,1,0,1,0,Conservative Minimizers
1682,45,12000,17,1,4,4,0,275,120.68,4,62,5,1,15,24,19,14,4,3,1,0,3,4,1,0,Conservative Minimizers
1683,36,85235,76,1,4,3,0,1554,58.29,20,18,4,6,596,6,279,65,26,65,7,3,14,4,4,0,High-Value Trendsetters
1684,47,29447,24,0,4,3,0,443,69.84,2,102,0,2,8,6,33,26,6,4,0,1,1,3,1,1,Conservative Minimizers
1685,43,99062,81,1,3,3,1,1676,54.37,20,4,5,11,678,29,368,20,55,143,9,3,13,2,3,0,High-Value Trendsetters
1686,25,78200,86,0,4,3,0,1661,110.05,25,15,4,11,864,46,428,136,6,68,8,5,10,5,4,0,High-Value Trendsetters
1687,64,38139,15,1,3,1,1,494,221.29,3,86,7,1,36,12,30,0,9,4,2,1,3,1,0,0,Conservative Minimizers
1688,21,22252,89,0,4,1,0,1680,96.6,19,18,2,10,87,160,39,64,5,9,10,0,16,0,1,0,Budget-Conscious Explorers
1689,34,84325,18,0,3,3,1,365,48.49,4,57,8,4,603,38,389,2,0,54,3,0,3,1,2,0,Affluent Conservatives
1690,36,29776,17,1,4,1,1,357,109.49,2,77,3,2,0,4,26,1,1,1,2,0,2,1,0,0,Conservative Minimizers
1691,61,28521,26,0,2,2,1,397,111.29,2,69,8,3,27,0,30,0,18,1,1,0,3,0,0,0,Conservative Minimizers
1692,42,79018,22,1,4,1,0,332,40.65,6,56,8,3,457,12,296,17,1,86,3,0,3,1,2,0,Affluent Conservatives
1693,28,88784,85,0,3,3,1,1584,90.07,21,0,2,8,677,124,474,13,50,62,10,5,11,2,3,0,High-Value Trendsetters
1694,30,16886,14,0,4,1,0,370,140.65,4,89,4,1,10,10,15,19,5,1,8,3,2,5,0,0,Conservative Minimizers
1695,30,89474,97,1,3,4,0,1669,84.09,22,16,3,8,720,81,319,171,0,97,7,4,12,2,3,0,High-Value Trendsetters
1696,23,20304,68,0,2,1,0,1547,114.59,12,25,2,9,86,0,26,0,45,19,2,0,9,1,0,0,Budget-Conscious Explorers
1697,37,104172,88,1,3,2,0,1619,84.27,27,10,6,7,571,68,291,14,77,93,4,3,8,4,4,0,High-Value Trendsetters
1698,23,28209,75,0,2,5,0,1563,89.39,11,12,2,8,47,42,40,73,2,9,7,3,9,0,0,0,Budget-Conscious Explorers
1699,44,80083,10,1,4,2,0,343,84.92,4,28,6,1,412,8,459,5,0,85,3,2,5,4,1,0,Affluent Conservatives
1700,22,18692,100,1,3,2,1,1607,71.3,17,30,2,13,6,19,45,15,4,12,5,1,10,0,0,0,Budget-Conscious Explorers
1701,30,23580,73,1,5,2,1,1586,96.11,19,13,1,12,49,8,26,63,39,19,7,3,9,5,1,0,Budget-Conscious Explorers
1702,36,85527,67,0,3,1,1,1604,71.83,19,17,6,5,801,200,427,15,3,113,13,4,19,0,3,0,High-Value Trendsetters
1703,43,106165,30,0,2,2,1,291,38.2,6,67,7,3,414,0,344,1,9,81,3,1,4,2,1,0,Affluent Conservatives
1704,22,84857,97,1,2,1,1,1572,93.54,12,8,1,7,537,8,437,49,26,44,7,3,13,3,4,0,High-Value Trendsetters
1705,24,29460,94,1,5,1,1,1509,80.41,22,19,0,15,90,6,19,21,20,0,5,2,9,1,1,0,Budget-Conscious Explorers
1706,33,79626,92,1,4,2,1,1546,57.31,23,5,3,4,656,1,475,21,0,74,9,5,9,2,3,0,High-Value Trendsetters
1707,42,88586,15,0,4,1,1,378,36.94,6,64,8,4,554,11,370,0,2,90,1,3,5,3,1,0,Affluent Conservatives
1708,55,27343,16,1,2,1,1,372,277.36,3,62,5,1,9,12,32,5,0,5,1,0,1,1,0,0,Conservative Minimizers
1709,33,96765,75,1,5,2,0,1593,109.35,22,12,5,8,568,42,380,110,1,82,3,6,14,2,1,0,High-Value Trendsetters
1710,39,87544,16,1,5,3,0,335,53.19,6,41,10,2,492,45,254,3,5,50,3,1,4,6,1,0,Affluent Conservatives
1711,47,74379,17,1,5,4,0,345,127.08,7,61,6,3,535,16,351,1,1,110,3,0,1,2,1,0,Affluent Conservatives
